round,method,task,worker,fairness-pairwise, overall-satisfactory,avg-quality,avg-utility,turn
2,budget,4,160,0.953125,,4.7610935234964895,0.0828125,606
2,max-cover,4,160,0.73125,,3.9925624221933895,0.0734375,606
2,heuristic,4,160,0.9875,,4.984285207102906,0.0734375,0
3,budget,4,160,0.778125,,5.390425028879153,0.0640625,615
3,max-cover,4,160,0.503125,,4.136511259754662,0.0625,615
3,heuristic,4,160,0.990625,,5.8746608113315535,0.0765625,0
4,budget,4,160,0.928125,,8.181327962689515,0.0953125,598
4,max-cover,4,160,0.80625,,7.751821968135984,0.08125,598
4,heuristic,4,160,0.9828125,,8.355948812035681,0.09375,0
5,budget,4,160,0.9953125,,8.740979276275558,0.10625,593
5,max-cover,4,160,0.740625,,6.670650761564582,0.075,593
5,heuristic,4,160,0.98125,,8.658481302089942,0.10625,0
6,budget,4,160,0.9109375,,4.7207389913612285,0.0796875,605
6,max-cover,4,160,0.678125,,4.131808875546968,0.0828125,605
6,heuristic,4,160,0.978125,,4.7944757330520895,0.0875,0
7,budget,4,160,0.9515625,,5.984502021919776,0.0859375,602
7,max-cover,4,160,0.7828125,,4.937086048285637,0.075,602
7,heuristic,4,160,0.9921875,,6.423152084583311,0.084375,0
8,budget,4,160,0.7921875,,6.949098488370307,0.08125,605
8,max-cover,4,160,0.909375,,6.520790315893766,0.1,605
8,heuristic,4,160,0.9921875,,7.232463724802638,0.0828125,0
9,budget,4,160,0.878125,,5.923337016105822,0.0953125,596
9,max-cover,4,160,0.8625,,5.307308163745017,0.0875,596
9,heuristic,4,160,0.9921875,,6.3889634638231945,0.0984375,0
0,budget,8,160,0.96484375,,3.655466423315408,0.2015625,1058
0,max-cover,8,160,0.809375,,3.325338370464357,0.1609375,1058
0,heuristic,8,160,0.9953125,,3.8235606056280687,0.20546875,0
1,budget,8,160,0.97109375,,4.323421436529163,0.18125,1085
1,max-cover,8,160,0.7484375,,3.904258187731243,0.1484375,1085
1,heuristic,8,160,0.98046875,,4.393931631450012,0.18515625,0
2,budget,8,160,0.81875,,5.406678498983918,0.18359375,1080
2,max-cover,8,160,0.49140625,,4.563156648897027,0.13203125,1080
2,heuristic,8,160,0.98359375,,5.699364020374798,0.22265625,0
3,budget,8,160,0.8234375,,4.23162425900897,0.17265625,1090
3,max-cover,8,160,0.75078125,,3.634624044749972,0.14375,1090
3,heuristic,8,160,0.9140625,,4.689040444422389,0.1921875,0
4,budget,8,160,0.959375,,3.044570235610905,0.1671875,1098
4,max-cover,8,160,0.84296875,,2.9287903346044226,0.1609375,1098
4,heuristic,8,160,0.98984375,,3.2832871825047625,0.1796875,0
5,budget,8,160,0.83125,,3.2494755282166965,0.1703125,1096
5,max-cover,8,160,0.771875,,2.9493278417686866,0.1390625,1096
5,heuristic,8,160,0.98828125,,3.3226773800378706,0.203125,0
6,budget,8,160,0.92734375,,5.389145485735702,0.184375,1080
6,max-cover,8,160,0.61640625,,4.778572017200698,0.1359375,1080
6,heuristic,8,160,0.99296875,,5.724765212226522,0.19296875,0
7,budget,8,160,0.9046875,,5.665242074705779,0.15546875,1112
7,max-cover,8,160,0.53203125,,4.977468049401104,0.13125,1112
7,heuristic,8,160,0.98515625,,5.6998021975563855,0.178125,0
8,budget,8,160,0.9421875,,3.7291672812430336,0.1953125,1065
8,max-cover,8,160,0.80234375,,3.4564272865049994,0.1796875,1065
8,heuristic,8,160,0.9921875,,3.850520785187885,0.19609375,0
9,budget,8,160,0.8703125,,3.1641502820447363,0.171875,1092
9,max-cover,8,160,0.72265625,,2.952540299493223,0.13515625,1092
9,heuristic,8,160,0.98125,,3.652704824103792,0.18984375,0
0,budget,12,160,0.9015625,,4.325732816628716,0.2708333333333333,1453
0,max-cover,12,160,0.7776041666666667,,4.005903552157994,0.2536458333333333,1453
0,heuristic,12,160,0.9901041666666668,,4.500213462304848,0.3109375,0
1,budget,12,160,0.9078125,,3.703501932393568,0.2651041666666666,1464
1,max-cover,12,160,0.6494791666666666,,3.871243096847366,0.2166666666666667,1464
1,heuristic,12,160,0.9765625,,3.898867340324424,0.2963541666666666,0
2,budget,12,160,0.9307291666666666,,4.275107466646353,0.2687499999999999,1454
2,max-cover,12,160,0.7911458333333333,,3.7835094236852456,0.2296874999999999,1454
2,heuristic,12,160,0.9963541666666668,,4.683645054033929,0.2776041666666666,0
3,budget,12,160,0.8510416666666667,,3.161751887234017,0.2713541666666667,1453
3,max-cover,12,160,0.6161458333333334,,2.8351457220701963,0.2322916666666666,1453
3,heuristic,12,160,0.98125,,3.222834856657999,0.2854166666666666,0
4,budget,12,160,0.9078125,,5.354159880208883,0.2880208333333334,1421
4,max-cover,12,160,0.6671875,,5.115429134622313,0.2213541666666666,1421
4,heuristic,12,160,0.984375,,5.418024998261011,0.3062500000000001,0
5,budget,12,160,0.8786458333333333,,3.5065988406222623,0.2703125,1455
5,max-cover,12,160,0.778125,,3.220785183721692,0.2578124999999999,1455
5,heuristic,12,160,0.9817708333333334,,3.614450329279675,0.303125,0
6,budget,12,160,0.9625,,2.88437489428181,0.3317708333333332,1341
6,max-cover,12,160,0.5463541666666667,,2.441714357122045,0.2354166666666666,1341
6,heuristic,12,160,0.9739583333333334,,2.8819969102981062,0.3348958333333333,0
7,budget,12,160,0.9114583333333334,,3.969572406809965,0.2760416666666667,1440
7,max-cover,12,160,0.6682291666666667,,3.613270612785076,0.1984375,1440
7,heuristic,12,160,0.9859375,,4.090873905233619,0.290625,0
8,budget,12,160,0.9151041666666666,,3.5291184152585,0.2640625,1462
8,max-cover,12,160,0.6588541666666667,,3.1555339149677395,0.2255208333333333,1462
8,heuristic,12,160,0.9880208333333332,,3.77133519149131,0.2770833333333333,0
9,budget,12,160,0.896875,,3.2023955691669923,0.2468749999999999,1493
9,max-cover,12,160,0.7489583333333334,,3.0566788750687905,0.2229166666666666,1493
9,heuristic,12,160,0.9859375,,3.2887630104605683,0.265625,0
0,budget,16,160,0.91796875,,2.393210040611786,0.36484375,1694
0,max-cover,16,160,0.628125,,2.2315121444744155,0.277734375,1694
0,heuristic,16,160,0.98515625,,2.5139503429631525,0.400390625,0
1,budget,16,160,0.9390625,,2.2963401334396245,0.346875,1738
1,max-cover,16,160,0.797265625,,2.273412469542695,0.31875,1738
1,heuristic,16,160,0.9421875,,2.3273443296077283,0.385546875,0
2,budget,16,160,0.91640625,,2.4297558562959867,0.34296875,1743
2,max-cover,16,160,0.66015625,,2.296878652314452,0.2796875,1743
2,heuristic,16,160,0.983203125,,2.5645944541581773,0.346484375,0
3,budget,16,160,0.929296875,,2.30931519877582,0.383984375,1646
3,max-cover,16,160,0.61015625,,2.07961117119649,0.26484375,1646
3,heuristic,16,160,0.959375,,2.381252411554124,0.375390625,0
4,budget,16,160,0.864453125,,3.2228060800405083,0.3265625,1785
4,max-cover,16,160,0.6359375,,3.000680127629944,0.262109375,1785
4,heuristic,16,160,0.980078125,,3.3029934193368056,0.3625,0
5,budget,16,160,0.95546875,,2.87999952154413,0.35625,1714
5,max-cover,16,160,0.584375,,2.718521598955385,0.2515625,1714
5,heuristic,16,160,0.988671875,,2.98196211842382,0.3609375,0
6,budget,16,160,0.91875,,3.012946283043066,0.34375,1744
6,max-cover,16,160,0.64375,,2.811895835313513,0.245703125,1744
6,heuristic,16,160,0.919140625,,3.0096532465025785,0.34921875,0
7,budget,16,160,0.9171875,,2.126741261808516,0.351171875,1725
7,max-cover,16,160,0.661328125,,1.960765843959368,0.273046875,1725
7,heuristic,16,160,0.81796875,,2.1258227419465543,0.337890625,0
8,budget,16,160,0.905859375,,2.8687674355163595,0.364453125,1694
8,max-cover,16,160,0.646484375,,2.5560091445006794,0.26875,1694
8,heuristic,16,160,0.931640625,,2.872911049826875,0.36953125,0
9,budget,16,160,0.922265625,,3.179470776018108,0.355078125,1718
9,max-cover,16,160,0.64921875,,2.861959027607197,0.30703125,1718
9,heuristic,16,160,0.97734375,,3.261010705945658,0.385546875,0
0,budget,20,160,0.854375,,2.5138390059573026,0.38,2056
0,max-cover,20,160,0.67125,,2.4106028925125047,0.300625,2056
0,heuristic,20,160,0.953125,,2.5059506204654345,0.4406250000000001,0
1,budget,20,160,0.9275,,3.1686030344403555,0.421875,1929
1,max-cover,20,160,0.8540625,,2.9341821800314967,0.3609375,1929
1,heuristic,20,160,0.979375,,3.2478665750343,0.41875,0
2,budget,20,160,0.9325,,2.420243037635838,0.4356249999999999,1885
2,max-cover,20,160,0.6971875000000001,,2.206203420137485,0.321875,1885
2,heuristic,20,160,0.9775,,2.434982101923425,0.4634374999999998,0
3,budget,20,160,0.7675,,2.7860469554532328,0.38125,2052
3,max-cover,20,160,0.661875,,2.634301334646802,0.3199999999999999,2052
3,heuristic,20,160,0.9475,,2.812743531795624,0.4515625000000001,0
4,budget,20,160,0.931875,,3.294139619831882,0.4431250000000002,1864
4,max-cover,20,160,0.625,,3.13604472755232,0.335,1864
4,heuristic,20,160,0.955,,3.3330770104958782,0.4603125,0
5,budget,20,160,0.9384375,,1.9489645097202235,0.4478125,1848
5,max-cover,20,160,0.7071875000000001,,1.794128926839763,0.3562500000000001,1848
5,heuristic,20,160,0.9721875,,1.962631613011632,0.4928125000000001,0
6,budget,20,160,0.9478125,,2.402449978569116,0.4103125,1964
6,max-cover,20,160,0.703125,,2.198696435078156,0.3315625,1964
6,heuristic,20,160,0.9578125,,2.383480437261116,0.4381250000000002,0
7,budget,20,160,0.9325,,2.566887894419569,0.4090624999999999,1970
7,max-cover,20,160,0.71375,,2.32634061510469,0.3340625,1970
7,heuristic,20,160,0.96375,,2.58328300715813,0.440625,0
8,budget,20,160,0.9415625,,3.70495050290536,0.41125,1959
8,max-cover,20,160,0.7059375,,3.634345363969582,0.3293750000000001,1959
8,heuristic,20,160,0.9759375,,3.720568286749735,0.4434375000000002,0
9,budget,20,160,0.89625,,2.617269277336846,0.4290624999999999,1903
9,max-cover,20,160,0.6443749999999999,,2.560324483854333,0.328125,1903
9,heuristic,20,160,0.905625,,2.618076607051515,0.4237499999999999,0
0,budget,24,160,0.91640625,,1.5993601975793623,0.4630208333333334,2143
0,max-cover,24,160,0.7177083333333334,,1.5683334625943184,0.4036458333333333,2143
0,heuristic,24,160,0.9638020833333332,,1.5802986981047404,0.5106770833333333,0
1,budget,24,160,0.8401041666666667,,1.7325514911079944,0.4546875,2175
1,max-cover,24,160,0.6630208333333334,,1.705648833389905,0.3661458333333334,2175
1,heuristic,24,160,0.9770833333333332,,1.7697908532272064,0.5135416666666666,0
2,budget,24,160,0.89765625,,1.5910040376953825,0.4828124999999999,2070
2,max-cover,24,160,0.7161458333333333,,1.5408581417763036,0.3945312500000001,2070
2,heuristic,24,160,0.9575520833333332,,1.607844399306968,0.5296874999999999,0
3,budget,24,160,0.9122395833333332,,1.9064488043782444,0.4958333333333332,2023
3,max-cover,24,160,0.67890625,,1.7715380498856403,0.3755208333333333,2023
3,heuristic,24,160,0.95703125,,1.9299468246937128,0.5343749999999998,0
4,budget,24,160,0.9096354166666668,,2.167045540366168,0.5039062500000001,1991
4,max-cover,24,160,0.696875,,2.075182555955631,0.4026041666666666,1991
4,heuristic,24,160,0.9364583333333334,,2.176537800837019,0.5604166666666666,0
5,budget,24,160,0.9127604166666666,,2.3947650318502283,0.4989583333333333,2009
5,max-cover,24,160,0.6674479166666667,,2.33572079807939,0.4,2009
5,heuristic,24,160,0.9203125,,2.381453967818376,0.5270833333333333,0
6,budget,24,160,0.884375,,1.9433690255457088,0.5005208333333335,2004
6,max-cover,24,160,0.7072916666666667,,1.9233647891454064,0.4052083333333334,2004
6,heuristic,24,160,0.9450520833333332,,1.9382295924438209,0.5562499999999999,0
7,budget,24,160,0.90078125,,1.674292922496316,0.4760416666666667,2095
7,max-cover,24,160,0.74296875,,1.6803474623885493,0.4125,2095
7,heuristic,24,160,0.92890625,,1.6685624398450714,0.5213541666666668,0
8,budget,24,160,0.9026041666666668,,2.6372633835084063,0.4622395833333333,2146
8,max-cover,24,160,0.73671875,,2.5465661718888906,0.3875,2146
8,heuristic,24,160,0.9625,,2.6038047908699027,0.5249999999999999,0
9,budget,24,160,0.9411458333333332,,1.823101385756164,0.5002604166666667,2006
9,max-cover,24,160,0.7,,1.8618293034416675,0.3763020833333334,2006
9,heuristic,24,160,0.9596354166666666,,1.879976474240653,0.4992187500000001,0
0,budget,28,160,0.9395089285714284,,1.7866133852235655,0.5785714285714284,1987
0,max-cover,28,160,0.6729910714285714,,1.733715853496428,0.4214285714285715,1987
0,heuristic,28,160,0.9301339285714284,,1.7898838726893984,0.592410714285714,0
1,budget,28,160,0.9410714285714286,,1.414723323092704,0.5421874999999999,2144
1,max-cover,28,160,0.6883928571428571,,1.4103956369081228,0.4223214285714286,2144
1,heuristic,28,160,0.9107142857142856,,1.411844997722757,0.5513392857142858,0
2,budget,28,160,0.9305803571428573,,1.3826400097487874,0.5613839285714286,2058
2,max-cover,28,160,0.5915178571428572,,1.4239490576088645,0.3928571428571429,2058
2,heuristic,28,160,0.8819196428571429,,1.39269784678398,0.5441964285714286,0
3,budget,28,160,0.9602678571428572,,1.6358974451214845,0.577455357142857,1992
3,max-cover,28,160,0.7243303571428572,,1.7722760509048794,0.4258928571428571,1992
3,heuristic,28,160,0.8774553571428572,,1.627100947807595,0.5611607142857141,0
4,budget,28,160,0.9513392857142856,,2.102228413993878,0.5732142857142858,2011
4,max-cover,28,160,0.7654017857142857,,2.040485522019728,0.4544642857142856,2011
4,heuristic,28,160,0.9604910714285716,,2.0877447424076205,0.5955357142857141,0
5,budget,28,160,0.9189732142857144,,1.2612260178941013,0.5671875000000001,2034
5,max-cover,28,160,0.6776785714285714,,1.259816333987947,0.4212053571428572,2034
5,heuristic,28,160,0.9582589285714286,,1.2449539257470057,0.611830357142857,0
6,budget,28,160,0.9205357142857142,,1.6671153178036655,0.5517857142857144,2103
6,max-cover,28,160,0.7276785714285714,,1.6581878556814864,0.4381696428571429,2103
6,heuristic,28,160,0.9430803571428572,,1.6701505635628275,0.602232142857143,0
7,budget,28,160,0.9415178571428572,,2.0685986830542,0.5734375,2012
7,max-cover,28,160,0.6359375,,2.06539642770022,0.4167410714285714,2012
7,heuristic,28,160,0.9470982142857144,,2.054686838571913,0.5991071428571428,0
8,budget,28,160,0.9325892857142856,,2.265585626318197,0.5462053571428572,2126
8,max-cover,28,160,0.6502232142857143,,2.227968848302773,0.4185267857142857,2126
8,heuristic,28,160,0.9511160714285716,,2.2486151528043243,0.5926339285714285,0
9,budget,28,160,0.9359375,,1.7365396469420058,0.5703125000000001,2021
9,max-cover,28,160,0.7223214285714286,,1.7114954152606692,0.4345982142857143,2021
9,heuristic,28,160,0.9337053571428572,,1.7210883579813865,0.5901785714285714,0
0,budget,32,160,0.943359375,,1.2540427999842725,0.599609375,2152
0,max-cover,32,160,0.68828125,,1.2703363396352214,0.4564453125,2152
0,heuristic,32,160,0.9388671875,,1.2804420735292104,0.6357421875,0
1,budget,32,160,0.92421875,,1.7352753528966776,0.5939453125,2180
1,max-cover,32,160,0.7294921875,,1.7282826702402572,0.4794921875,2180
1,heuristic,32,160,0.97890625,,1.7440662580839903,0.6322265625,0
2,budget,32,160,0.93828125,,1.4849755816391883,0.632421875,1987
2,max-cover,32,160,0.742578125,,1.4486580748544018,0.498828125,1987
2,heuristic,32,160,0.9490234375,,1.4710061061893154,0.6470703125,0
3,budget,32,160,0.939453125,,1.1677752396681542,0.64296875,1935
3,max-cover,32,160,0.7033203125,,1.2259356673186823,0.5041015625,1935
3,heuristic,32,160,0.9375,,1.1795294814180917,0.6412109375,0
4,budget,32,160,0.9072265625,,1.655104347044316,0.5841796875,2228
4,max-cover,32,160,0.69296875,,1.6952128330775962,0.462890625,2228
4,heuristic,32,160,0.8642578125,,1.665073959887171,0.573046875,0
5,budget,32,160,0.9263671875,,1.9731550807892704,0.6228515625,2035
5,max-cover,32,160,0.67109375,,2.007311576144048,0.46171875,2035
5,heuristic,32,160,0.8119140625,,2.0151479605648417,0.5705078125,0
6,budget,32,160,0.9673828125,,1.544246560633218,0.6712890625,1795
6,max-cover,32,160,0.691015625,,1.5297405283267025,0.4697265625,1795
6,heuristic,32,160,0.9248046875,,1.5626047149507702,0.608203125,0
7,budget,32,160,0.9310546875,,1.7810564451450566,0.608984375,2106
7,max-cover,32,160,0.7572265625,,1.7641193283373506,0.4970703125,2106
7,heuristic,32,160,0.931640625,,1.7699764656386212,0.6232421875,0
8,budget,32,160,0.9515625,,1.1622277503322789,0.62265625,2037
8,max-cover,32,160,0.7490234375,,1.1625953820493438,0.4978515625,2037
8,heuristic,32,160,0.925,,1.136356020743331,0.641015625,0
9,budget,32,160,0.9328125,,1.2870504109192984,0.6537109375,1883
9,max-cover,32,160,0.6953125,,1.300123553853081,0.4748046875,1883
9,heuristic,32,160,0.960546875,,1.276845745876512,0.6818359375,0
0,budget,36,160,0.9392361111111112,,1.394640906189399,0.668576388888889,2019
0,max-cover,36,160,0.7314236111111111,,1.4292236213493028,0.4953124999999999,2019
0,heuristic,36,160,0.9105902777777778,,1.3932203824565554,0.632465277777778,0
1,budget,36,160,0.9428819444444444,,1.260738956975822,0.6491319444444446,2129
1,max-cover,36,160,0.7328125,,1.2491481117119625,0.4967013888888888,2129
1,heuristic,36,160,0.8840277777777777,,1.2785116114455148,0.6302083333333334,0
2,budget,36,160,0.9130208333333334,,1.0697538107512807,0.6463541666666668,2145
2,max-cover,36,160,0.6885416666666666,,1.0920055247993117,0.4873263888888889,2145
2,heuristic,36,160,0.9131944444444444,,1.0723010725907116,0.6744791666666672,0
3,budget,36,160,0.9425347222222222,,1.1257629652896606,0.7069444444444447,1805
3,max-cover,36,160,0.6888888888888889,,1.1524467446513218,0.4918402777777778,1805
3,heuristic,36,160,0.8977430555555556,,1.1310199958943412,0.6583333333333334,0
4,budget,36,160,0.9579861111111112,,1.2344905379885942,0.6859375000000001,1923
4,max-cover,36,160,0.6914930555555556,,1.22967013372845,0.5059027777777778,1923
4,heuristic,36,160,0.9333333333333332,,1.223488678404666,0.6656250000000002,0
5,budget,36,160,0.9333333333333332,,1.3136809266007878,0.6576388888888892,2083
5,max-cover,36,160,0.7255208333333334,,1.3022013203972245,0.4920138888888889,2083
5,heuristic,36,160,0.9255208333333332,,1.308801565843443,0.6572916666666668,0
6,budget,36,160,0.9505208333333334,,1.1424893315383224,0.692013888888889,1889
6,max-cover,36,160,0.8041666666666667,,1.1680649213748484,0.5376736111111111,1889
6,heuristic,36,160,0.9293402777777776,,1.1581310405844276,0.666840277777778,0
7,budget,36,160,0.9536458333333332,,1.0932869791674018,0.7298611111111113,1676
7,max-cover,36,160,0.7053819444444445,,1.148082213441134,0.4927083333333334,1676
7,heuristic,36,160,0.8784722222222222,,1.0946002233019845,0.6314236111111111,0
8,budget,36,160,0.9611111111111112,,1.6506047320195265,0.7510416666666673,1558
8,max-cover,36,160,0.6923611111111111,,1.716799457597015,0.5175347222222223,1558
8,heuristic,36,160,0.9192708333333334,,1.6268501866013323,0.6897569444444449,0
9,budget,36,160,0.9625,,1.2518679802583923,0.7145833333333332,1763
9,max-cover,36,160,0.7128472222222222,,1.255858339346758,0.4944444444444446,1763
9,heuristic,36,160,0.9310763888888888,,1.2496704616111165,0.6605902777777778,0
0,budget,40,160,0.9703125,,1.0955194247790836,0.7887499999999997,1482
0,max-cover,40,160,0.6951562499999999,,1.0900445859411811,0.52359375,1482
0,heuristic,40,160,0.88609375,,1.0956094376355596,0.6584375,0
1,budget,40,160,0.97171875,,1.656660586034088,0.8114062499999996,1340
1,max-cover,40,160,0.6934374999999999,,1.6936554330028175,0.5140624999999999,1340
1,heuristic,40,160,0.89984375,,1.6648390793722314,0.7084374999999999,0
2,budget,40,160,0.9625,,1.21088756464609,0.7340625,1822
2,max-cover,40,160,0.67265625,,1.1969440644399854,0.48421875,1822
2,heuristic,40,160,0.87234375,,1.212508213377403,0.6365624999999998,0
3,budget,40,160,0.98640625,,1.4497467190164095,0.7935937499999999,1452
3,max-cover,40,160,0.691875,,1.471673067714677,0.5135937500000001,1452
3,heuristic,40,160,0.8871875,,1.4542934773574705,0.65390625,0
4,budget,40,160,0.97046875,,1.4771699639275435,0.8039062499999996,1387
4,max-cover,40,160,0.6771875,,1.5317350836924506,0.51453125,1387
4,heuristic,40,160,0.8734375,,1.477629814500779,0.644375,0
5,budget,40,160,0.9634375,,0.8935385351528028,0.7699999999999999,1599
5,max-cover,40,160,0.700625,,0.9227073608766392,0.5223437500000001,1599
5,heuristic,40,160,0.923125,,0.8977242109081072,0.7256250000000001,0
6,budget,40,160,0.969375,,1.0804191518769506,0.8182812499999997,1299
6,max-cover,40,160,0.6212500000000001,,1.1163820286322363,0.5039062499999998,1299
6,heuristic,40,160,0.8984375,,1.0757305343906816,0.70234375,0
7,budget,40,160,0.9753125,,0.889564867954306,0.8037499999999996,1388
7,max-cover,40,160,0.7021875,,0.8849227074634299,0.5023437499999999,1388
7,heuristic,40,160,0.850625,,0.8900428082077019,0.6254687499999998,0
8,budget,40,160,0.95546875,,1.282647664361816,0.7190624999999996,1917
8,max-cover,40,160,0.6448437499999999,,1.303064494499146,0.4951562500000001,1917
8,heuristic,40,160,0.91125,,1.3025482694628852,0.6834374999999998,0
9,budget,40,160,0.9434375,,1.3962426596390856,0.7624999999999995,1645
9,max-cover,40,160,0.70796875,,1.4167393014698952,0.5053124999999999,1645
9,heuristic,40,160,0.8865625,,1.4017147415464195,0.6751562499999996,0
